	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
0	light	in	room	0.07331820577383041	130.2384490966797	63.55906295776367	162.5303192138672	80.60726165771484	0.0	7.510772705078125	577.624755859375	441.535888671875
1	box	in	room	0.08867783099412918	276.6477355957031	173.29563903808594	375.3446960449219	362.22625732421875	0.0	7.510772705078125	577.624755859375	441.535888671875
2	door	in	room	0.054162755608558655	147.9019317626953	165.7284698486328	200.6273651123047	317.066650390625	0.0	7.510772705078125	577.624755859375	441.535888671875
3	board	in	room	0.20012986660003662	281.7832336425781	180.94114685058594	368.6708679199219	358.0987548828125	0.0	7.510772705078125	577.624755859375	441.535888671875
4	light	on	tile	0.33920907974243164	130.2384490966797	63.55906295776367	162.5303192138672	80.60726165771484	126.39913940429688	16.420047760009766	320.32373046875	82.40547180175781
5	door	in	room	0.11222384870052338	282.555419921875	185.64523315429688	375.86151123046875	362.3067932128906	0.0	7.510772705078125	577.624755859375	441.535888671875
7	door	on	cabinet	0.1887495070695877	147.9019317626953	165.7284698486328	200.6273651123047	317.066650390625	126.75700378417969	137.51260375976562	229.29222106933594	334.5923767089844
9	door	on	house	0.20211251080036163	147.9019317626953	165.7284698486328	200.6273651123047	317.066650390625	3.4694366455078125	10.12713623046875	472.09869384765625	462.7828369140625
10	door	in	room	0.09927776455879211	322.54803466796875	3.4781341552734375	591.0	425.03778076171875	0.0	7.510772705078125	577.624755859375	441.535888671875
11	cabinet	has	door	0.12304522842168808	126.75700378417969	137.51260375976562	229.29222106933594	334.5923767089844	147.9019317626953	165.7284698486328	200.6273651123047	317.066650390625
12	cabinet	in	room	0.16933013498783112	267.06939697265625	173.3321075439453	380.19268798828125	359.31951904296875	0.0	7.510772705078125	577.624755859375	441.535888671875
13	light	on	roof	0.46330490708351135	130.2384490966797	63.55906295776367	162.5303192138672	80.60726165771484	124.32633972167969	11.718643188476562	335.55517578125	93.35675048828125
14	box	on	cabinet	0.18218912184238434	276.6477355957031	173.29563903808594	375.3446960449219	362.22625732421875	267.06939697265625	173.3321075439453	380.19268798828125	359.31951904296875
15	cabinet	in	room	0.1177825853228569	126.75700378417969	137.51260375976562	229.29222106933594	334.5923767089844	0.0	7.510772705078125	577.624755859375	441.535888671875
16	door	in	room	0.2224152833223343	147.9019317626953	165.7284698486328	200.6273651123047	317.066650390625	110.27104187011719	75.46502685546875	274.34698486328125	408.2230529785156
17	light	on	house	0.1378358155488968	130.2384490966797	63.55906295776367	162.5303192138672	80.60726165771484	3.4694366455078125	10.12713623046875	472.09869384765625	462.7828369140625
19	light	in	room	0.10906687378883362	126.83318328857422	24.202720642089844	327.9030456542969	86.69242858886719	0.0	7.510772705078125	577.624755859375	441.535888671875
20	box	of	book	0.0918857604265213	276.6477355957031	173.29563903808594	375.3446960449219	362.22625732421875	275.6349792480469	170.20477294921875	372.8824768066406	357.9822998046875
21	tile	on	room	0.04994925856590271	126.39913940429688	16.420047760009766	320.32373046875	82.40547180175781	0.0	7.510772705078125	577.624755859375	441.535888671875
