	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
0	door	in	room	0.1784113198518753	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875	0.0	15.609375	577.7017822265625	461.00006103515625
1	bottle	in	door	0.1595597118139267	158.39974975585938	217.0666046142578	174.82708740234375	292.1460266113281	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875
2	door	on	cabinet	0.2489241510629654	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875	93.48197937011719	129.9053192138672	218.8909454345703	394.65362548828125
3	cabinet	in	room	0.2289227843284607	93.48197937011719	129.9053192138672	218.8909454345703	394.65362548828125	0.0	15.609375	577.7017822265625	461.00006103515625
4	door	in	room	0.1476888805627823	152.24671936035156	120.10003662109375	570.2767333984375	393.56024169921875	0.0	15.609375	577.7017822265625	461.00006103515625
5	cabinet	has	door	0.1285625398159027	93.48197937011719	129.9053192138672	218.8909454345703	394.65362548828125	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875
6	door	on	train	0.18576477468013763	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875	13.95135498046875	100.9969482421875	581.755615234375	419.7789306640625
8	door	on	clock	0.7083815932273865	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875	107.15951538085938	115.25543212890625	218.253662109375	377.36322021484375
9	bottle	in	door	0.16448034346103668	147.51023864746094	238.41502380371094	160.63014221191406	299.48040771484375	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875
10	door	has	glass	0.16416598856449127	131.351318359375	166.9261474609375	198.92681884765625	350.40936279296875	150.1980438232422	186.964111328125	181.6203155517578	326.89617919921875
11	door	in	room	0.11390680074691772	76.19315338134766	64.67094421386719	270.652099609375	462.63671875	0.0	15.609375	577.7017822265625	461.00006103515625
