	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
0	logo	on	box	0.42638546228408813	338.106201171875	350.53131103515625	366.94329833984375	381.55584716796875	235.81597900390625	288.46197509765625	557.0491333007812	438.45159912109375
1	logo	on	box	0.19152875244617462	464.0759582519531	368.34600830078125	506.5898132324219	405.99078369140625	235.81597900390625	288.46197509765625	557.0491333007812	438.45159912109375
2	logo	on	door	0.5094168186187744	464.0759582519531	368.34600830078125	506.5898132324219	405.99078369140625	431.9474792480469	326.1680908203125	556.2591552734375	434.74267578125
3	handle	on	door	0.47958675026893616	412.03607177734375	294.870361328125	570.5811767578125	323.33258056640625	189.39105224609375	27.88653564453125	588.2621459960938	446.6425476074219
4	handle	on	box	0.1130465567111969	412.03607177734375	294.870361328125	570.5811767578125	323.33258056640625	235.81597900390625	288.46197509765625	557.0491333007812	438.45159912109375
5	door	in	room	0.09481552988290787	212.21144104003906	111.04231262207031	240.9705352783203	328.05084228515625	0.0	0.0	591.0	454.6472473144531
6	logo	on	door	0.29012739658355713	464.0759582519531	368.34600830078125	506.5898132324219	405.99078369140625	189.39105224609375	27.88653564453125	588.2621459960938	446.6425476074219
7	logo	on	bag	0.7188156247138977	464.0759582519531	368.34600830078125	506.5898132324219	405.99078369140625	263.9111328125	277.32122802734375	554.6271362304688	430.2666015625
8	box	on	counter	0.32969799637794495	235.81597900390625	288.46197509765625	557.0491333007812	438.45159912109375	53.42924499511719	317.15533447265625	473.47967529296875	433.89251708984375
9	box	on	table	0.38052940368652344	235.81597900390625	288.46197509765625	557.0491333007812	438.45159912109375	43.556671142578125	315.30169677734375	591.0	498.79345703125
10	door	in	room	0.14081396162509918	78.90392303466797	29.393829345703125	235.70263671875	380.9278869628906	0.0	0.0	591.0	454.6472473144531
11	logo	on	toilet	0.40488335490226746	464.0759582519531	368.34600830078125	506.5898132324219	405.99078369140625	133.3128662109375	271.8324279785156	571.3151245117188	459.0066833496094
12	door	on	cabinet	0.15564104914665222	2.3206825256347656	114.57971954345703	76.62283325195312	350.1502685546875	0.0	116.11029815673828	71.76414489746094	347.80523681640625
13	logo	on	door	0.23882333934307098	338.106201171875	350.53131103515625	366.94329833984375	381.55584716796875	189.39105224609375	27.88653564453125	588.2621459960938	446.6425476074219
14	logo	on	bag	0.6559244394302368	338.106201171875	350.53131103515625	366.94329833984375	381.55584716796875	263.9111328125	277.32122802734375	554.6271362304688	430.2666015625
15	handle	on	toilet	0.3571929931640625	412.03607177734375	294.870361328125	570.5811767578125	323.33258056640625	133.3128662109375	271.8324279785156	571.3151245117188	459.0066833496094
16	logo	on	sign	0.5765743255615234	464.0759582519531	368.34600830078125	506.5898132324219	405.99078369140625	457.48516845703125	364.51007080078125	513.4804077148438	425.58538818359375
