	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
0	door	in	room	0.17145700752735138	311.7567443847656	228.15994262695312	363.4284973144531	297.5454406738281	109.97848510742188	6.6185302734375	545.5147705078125	471.40325927734375
1	door	in	room	0.1307087540626526	207.357421875	127.80770111083984	250.59500122070312	333.94500732421875	109.97848510742188	6.6185302734375	545.5147705078125	471.40325927734375
2	door	on	cabinet	0.1734357625246048	207.357421875	127.80770111083984	250.59500122070312	333.94500732421875	110.76560974121094	99.80599212646484	262.505615234375	353.2557678222656
3	building	in	room	0.11911343038082123	105.46987915039062	4.41302490234375	443.2991027832031	462.743408203125	109.97848510742188	6.6185302734375	545.5147705078125	471.40325927734375
4	window	in	room	0.10058612376451492	384.1410827636719	203.70497131347656	398.3215026855469	296.0908203125	109.97848510742188	6.6185302734375	545.5147705078125	471.40325927734375
5	box	on	counter	0.19327768683433533	444.4317626953125	275.971923828125	503.45684814453125	367.51629638671875	66.20523071289062	291.68682861328125	514.1265869140625	411.77557373046875
6	cabinet	has	door	0.09678191691637039	110.76560974121094	99.80599212646484	262.505615234375	353.2557678222656	207.357421875	127.80770111083984	250.59500122070312	333.94500732421875
8	door	in	room	0.16481372714042664	380.39874267578125	192.1568603515625	403.1995849609375	304.0771179199219	109.97848510742188	6.6185302734375	545.5147705078125	471.40325927734375
9	door	in	room	0.11463262885808945	424.2437438964844	136.29071044921875	447.2412414550781	305.79388427734375	109.97848510742188	6.6185302734375	545.5147705078125	471.40325927734375
10	light	on	tile	0.18911831080913544	320.37335205078125	1.7985353469848633	398.19415283203125	15.256854057312012	129.5326385498047	17.554092407226562	554.7874755859375	99.59415435791016
12	cabinet	in	house	0.34879928827285767	110.76560974121094	99.80599212646484	262.505615234375	353.2557678222656	0.29498291015625	0.0	574.878662109375	467.735107421875
13	box	on	table	0.2637958228588104	444.4317626953125	275.971923828125	503.45684814453125	367.51629638671875	85.56536865234375	338.76470947265625	555.5908203125	429.9793701171875
14	door	on	train	0.29708895087242126	7.023431777954102	174.14404296875	36.07075500488281	368.7039794921875	18.58935546875	15.206329345703125	570.3557739257812	483.4006042480469
16	window	in	room	0.17827607691287994	390.5040283203125	183.01528930664062	414.21771240234375	301.1722412109375	109.97848510742188	6.6185302734375	545.5147705078125	471.40325927734375
17	door	on	cabinet	0.21927082538604736	7.023431777954102	174.14404296875	36.07075500488281	368.7039794921875	0.17558860778808594	146.40762329101562	47.81141662597656	392.0389099121094
