	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
0	window	in	room	0.27248483896255493	7.752166748046875	0.0	172.9994659423828	140.53384399414062	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
2	light	in	room	0.0880938246846199	342.0751647949219	111.3810806274414	398.2706604003906	130.3161163330078	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
3	door	in	room	0.08392192423343658	352.60174560546875	169.94459533691406	435.8392333984375	297.177001953125	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
4	window	on	door	0.25119560956954956	7.752166748046875	0.0	172.9994659423828	140.53384399414062	16.949623107910156	43.23463439941406	258.5536193847656	499.6531982421875
6	window	in	room	0.1265903115272522	481.3454895019531	68.52352142333984	502.4532775878906	241.3365478515625	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
7	window	in	room	0.13023453950881958	285.92059326171875	143.9888153076172	309.43243408203125	324.57183837890625	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
8	paper	on	tile	0.312959760427475	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	298.3354797363281	331.07177734375	474.9659118652344	425.4337158203125
9	paper	on	table	0.407820463180542	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	298.70184326171875	323.37506103515625	497.4837646484375	433.577880859375
10	door	in	room	0.06262184679508209	294.023681640625	145.42977905273438	315.7646484375	326.1753234863281	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
11	paper	on	door	0.18279264867305756	178.70233154296875	282.73773193359375	231.065673828125	304.67828369140625	16.949623107910156	43.23463439941406	258.5536193847656	499.6531982421875
14	paper	on	counter	0.4578470289707184	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	284.4019775390625	324.1567077636719	484.56427001953125	426.8888854980469
17	paper	on	board	0.2742452621459961	178.70233154296875	282.73773193359375	231.065673828125	304.67828369140625	17.484527587890625	138.915283203125	221.46212768554688	298.4259033203125
18	paper	on	door	0.07902665436267853	178.70233154296875	282.73773193359375	231.065673828125	304.67828369140625	200.2820587158203	158.52403259277344	252.7355499267578	401.4737548828125
19	paper	on	door	0.2134760320186615	214.41136169433594	281.57781982421875	243.1913299560547	312.6378173828125	200.2820587158203	158.52403259277344	252.7355499267578	401.4737548828125
22	door	to	room	0.05756812170147896	270.0018615722656	122.63841247558594	306.1363220214844	381.87469482421875	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
24	light	on	tile	0.2890746295452118	342.0751647949219	111.3810806274414	398.2706604003906	130.3161163330078	274.8509521484375	42.79124450683594	477.7576904296875	373.737548828125
25	door	to	room	0.06154991313815117	10.190475463867188	290.2905578613281	211.7108917236328	426.6728820800781	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
26	door	in	room	0.06976381689310074	433.7895812988281	164.7149658203125	444.0992126464844	296.9490051269531	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
28	paper	on	door	0.07753042876720428	178.70233154296875	282.73773193359375	231.065673828125	304.67828369140625	10.190475463867188	290.2905578613281	211.7108917236328	426.6728820800781
29	counter	made of	tile	0.17420467734336853	284.4019775390625	324.1567077636719	484.56427001953125	426.8888854980469	298.3354797363281	331.07177734375	474.9659118652344	425.4337158203125
30	light	on	window	0.10829544067382812	17.83075714111328	4.801532745361328	164.83639526367188	121.49452209472656	7.752166748046875	0.0	172.9994659423828	140.53384399414062
31	tile	on	counter	0.16037617623806	298.3354797363281	331.07177734375	474.9659118652344	425.4337158203125	284.4019775390625	324.1567077636719	484.56427001953125	426.8888854980469
32	door	in	room	0.05764893814921379	348.98052978515625	179.54103088378906	373.275634765625	299.1933898925781	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
34	board	in	room	0.14659595489501953	17.484527587890625	138.915283203125	221.46212768554688	298.4259033203125	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
35	window	on	door	0.10907963663339615	285.92059326171875	143.9888153076172	309.43243408203125	324.57183837890625	270.0018615722656	122.63841247558594	306.1363220214844	381.87469482421875
36	light	in	room	0.0983002632856369	17.83075714111328	4.801532745361328	164.83639526367188	121.49452209472656	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
37	window	on	door	0.3332139551639557	7.752166748046875	0.0	172.9994659423828	140.53384399414062	5.303062438964844	3.624176025390625	228.25299072265625	192.26612854003906
38	tile	on	table	0.2476152628660202	322.7633056640625	344.7457580566406	441.34912109375	373.5506286621094	298.70184326171875	323.37506103515625	497.4837646484375	433.577880859375
39	door	in	room	0.06254541873931885	16.949623107910156	43.23463439941406	258.5536193847656	499.6531982421875	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
40	paper	on	tile	0.3039870262145996	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	322.7633056640625	344.7457580566406	441.34912109375	373.5506286621094
42	handle	on	door	0.3034645915031433	215.6710205078125	205.87136840820312	245.35986328125	333.4432067871094	200.2820587158203	158.52403259277344	252.7355499267578	401.4737548828125
43	paper	on	door	0.36168020963668823	178.70233154296875	282.73773193359375	231.065673828125	304.67828369140625	170.59054565429688	40.39216613769531	331.6287841796875	458.51007080078125
44	door	in	room	0.06678123027086258	488.69342041015625	72.03645324707031	512.0844116210938	244.88539123535156	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
45	window	on	door	0.2276332825422287	481.3454895019531	68.52352142333984	502.4532775878906	241.3365478515625	430.0578918457031	38.28257751464844	567.1817626953125	396.4212646484375
46	tile	on	tile	0.15684416890144348	322.7633056640625	344.7457580566406	441.34912109375	373.5506286621094	298.3354797363281	331.07177734375	474.9659118652344	425.4337158203125
47	light	on	door	0.08211254328489304	342.0751647949219	111.3810806274414	398.2706604003906	130.3161163330078	259.6080017089844	59.22349548339844	445.3896179199219	418.50250244140625
48	door	in	room	0.16696065664291382	352.60174560546875	169.94459533691406	435.8392333984375	297.177001953125	273.5577392578125	75.61634826660156	474.34234619140625	356.7076416015625
49	window	in	room	0.16807661950588226	14.509933471679688	16.71246337890625	221.08853149414062	355.95001220703125	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
50	window	on	door	0.0505332387983799	285.92059326171875	143.9888153076172	309.43243408203125	324.57183837890625	294.023681640625	145.42977905273438	315.7646484375	326.1753234863281
51	window	on	door	0.20297786593437195	285.92059326171875	143.9888153076172	309.43243408203125	324.57183837890625	259.6080017089844	59.22349548339844	445.3896179199219	418.50250244140625
53	door	to	room	0.06742917001247406	430.0578918457031	38.28257751464844	567.1817626953125	396.4212646484375	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
55	curtain	on	window	0.3692263960838318	14.016304016113281	17.371917724609375	178.04556274414062	135.4190216064453	7.752166748046875	0.0	172.9994659423828	140.53384399414062
56	light	on	tile	0.19997984170913696	342.0751647949219	111.3810806274414	398.2706604003906	130.3161163330078	23.836532592773438	8.827987670898438	441.79608154296875	216.9575958251953
57	tile	on	counter	0.20300382375717163	322.7633056640625	344.7457580566406	441.34912109375	373.5506286621094	284.4019775390625	324.1567077636719	484.56427001953125	426.8888854980469
61	door	in	room	0.052569471299648285	259.6080017089844	59.22349548339844	445.3896179199219	418.50250244140625	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
65	window	in	room	0.13418547809123993	1.9437427520751953	0.0	26.389095306396484	138.9581298828125	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
66	handle	on	door	0.23885047435760498	215.6710205078125	205.87136840820312	245.35986328125	333.4432067871094	16.949623107910156	43.23463439941406	258.5536193847656	499.6531982421875
67	paper	on	door	0.24145086109638214	178.70233154296875	282.73773193359375	231.065673828125	304.67828369140625	48.16032409667969	261.0814208984375	557.174072265625	443.62310791015625
70	window	in	room	0.09944748878479004	292.8463134765625	151.18429565429688	306.44622802734375	241.2677001953125	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
71	paper	on	door	0.1551976501941681	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	259.6080017089844	59.22349548339844	445.3896179199219	418.50250244140625
72	window	on	door	0.3177182376384735	285.92059326171875	143.9888153076172	309.43243408203125	324.57183837890625	170.59054565429688	40.39216613769531	331.6287841796875	458.51007080078125
73	board	under	window	0.04239247366786003	17.484527587890625	138.915283203125	221.46212768554688	298.4259033203125	7.752166748046875	0.0	172.9994659423828	140.53384399414062
74	window	on	door	0.06997565180063248	481.3454895019531	68.52352142333984	502.4532775878906	241.3365478515625	488.69342041015625	72.03645324707031	512.0844116210938	244.88539123535156
75	paper	on	table	0.5334203839302063	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	328.81024169921875	341.2284240722656	432.84954833984375	377.1766052246094
76	door	in	room	0.12701168656349182	5.303062438964844	3.624176025390625	228.25299072265625	192.26612854003906	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
77	light	over	door	0.13513708114624023	17.83075714111328	4.801532745361328	164.83639526367188	121.49452209472656	16.949623107910156	43.23463439941406	258.5536193847656	499.6531982421875
78	paper	on	board	0.1488330364227295	214.41136169433594	281.57781982421875	243.1913299560547	312.6378173828125	17.484527587890625	138.915283203125	221.46212768554688	298.4259033203125
80	light	on	room	0.06657809764146805	342.0751647949219	111.3810806274414	398.2706604003906	130.3161163330078	273.5577392578125	75.61634826660156	474.34234619140625	356.7076416015625
81	door	has	window	0.09820906072854996	5.303062438964844	3.624176025390625	228.25299072265625	192.26612854003906	7.752166748046875	0.0	172.9994659423828	140.53384399414062
82	paper	on	door	0.31626567244529724	214.41136169433594	281.57781982421875	243.1913299560547	312.6378173828125	170.59054565429688	40.39216613769531	331.6287841796875	458.51007080078125
83	door	on	cabinet	0.18343672156333923	352.60174560546875	169.94459533691406	435.8392333984375	297.177001953125	331.26702880859375	130.33372497558594	443.97796630859375	318.577880859375
84	door	on	cabinet	0.15672807395458221	352.60174560546875	169.94459533691406	435.8392333984375	297.177001953125	209.19947814941406	32.1141357421875	515.1183471679688	326.98779296875
85	tile	on	tile	0.10560671240091324	293.6056213378906	12.989791870117188	392.7633972167969	62.81922912597656	274.8509521484375	42.79124450683594	477.7576904296875	373.737548828125
86	light	on	cabinet	0.15368232131004333	342.0751647949219	111.3810806274414	398.2706604003906	130.3161163330078	209.19947814941406	32.1141357421875	515.1183471679688	326.98779296875
88	building	has	door	0.08434972167015076	13.8885498046875	0.0	591.0	461.79083251953125	430.0578918457031	38.28257751464844	567.1817626953125	396.4212646484375
89	window	on	door	0.1025954931974411	292.8463134765625	151.18429565429688	306.44622802734375	241.2677001953125	294.023681640625	145.42977905273438	315.7646484375	326.1753234863281
90	window	on	train	0.1325508952140808	7.752166748046875	0.0	172.9994659423828	140.53384399414062	8.7452392578125	97.98292541503906	585.9678955078125	402.5653076171875
91	window	on	door	0.06533128768205643	7.752166748046875	0.0	172.9994659423828	140.53384399414062	170.59054565429688	40.39216613769531	331.6287841796875	458.51007080078125
92	board	in	room	0.15211592614650726	177.1928253173828	11.344619750976562	275.4737854003906	333.19305419921875	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
93	door	has	handle	0.07854611426591873	200.2820587158203	158.52403259277344	252.7355499267578	401.4737548828125	215.6710205078125	205.87136840820312	245.35986328125	333.4432067871094
94	window	on	screen	0.2164616584777832	7.752166748046875	0.0	172.9994659423828	140.53384399414062	12.143157958984375	22.46893310546875	273.52484130859375	337.3305358886719
95	light	on	toilet	0.20373734831809998	342.0751647949219	111.3810806274414	398.2706604003906	130.3161163330078	165.89784240722656	23.367645263671875	568.6539916992188	553.0806884765625
96	door	has	window	0.09339195489883423	294.023681640625	145.42977905273438	315.7646484375	326.1753234863281	292.8463134765625	151.18429565429688	306.44622802734375	241.2677001953125
97	window	in	room	0.13546061515808105	285.92059326171875	143.9888153076172	309.43243408203125	324.57183837890625	273.5577392578125	75.61634826660156	474.34234619140625	356.7076416015625
98	door	in	room	0.15558375418186188	348.98052978515625	179.54103088378906	373.275634765625	299.1933898925781	273.5577392578125	75.61634826660156	474.34234619140625	356.7076416015625
100	window	has	curtain	0.11663820594549179	7.752166748046875	0.0	172.9994659423828	140.53384399414062	14.016304016113281	17.371917724609375	178.04556274414062	135.4190216064453
101	handle	on	door	0.5760736465454102	215.6710205078125	205.87136840820312	245.35986328125	333.4432067871094	170.59054565429688	40.39216613769531	331.6287841796875	458.51007080078125
102	paper	on	sign	0.11978958547115326	178.70233154296875	282.73773193359375	231.065673828125	304.67828369140625	193.96804809570312	192.97544860839844	247.96810913085938	417.40771484375
104	counter	made of	tile	0.0661354586482048	284.4019775390625	324.1567077636719	484.56427001953125	426.8888854980469	322.7633056640625	344.7457580566406	441.34912109375	373.5506286621094
106	door	in	room	0.07408373802900314	294.023681640625	145.42977905273438	315.7646484375	326.1753234863281	273.5577392578125	75.61634826660156	474.34234619140625	356.7076416015625
107	window	in	room	0.27446091175079346	481.3454895019531	68.52352142333984	502.4532775878906	241.3365478515625	440.8775329589844	12.113739013671875	580.2511596679688	415.28485107421875
108	door	on	train	0.09564024955034256	352.60174560546875	169.94459533691406	435.8392333984375	297.177001953125	8.7452392578125	97.98292541503906	585.9678955078125	402.5653076171875
109	light	on	tile	0.40462252497673035	17.83075714111328	4.801532745361328	164.83639526367188	121.49452209472656	23.836532592773438	8.827987670898438	441.79608154296875	216.9575958251953
110	cabinet	in	room	0.11412950605154037	209.19947814941406	32.1141357421875	515.1183471679688	326.98779296875	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
111	paper	on	door	0.2646297812461853	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	48.16032409667969	261.0814208984375	557.174072265625	443.62310791015625
112	paper	on	counter	0.33831676840782166	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	50.06060791015625	308.1654968261719	537.3840942382812	473.2102355957031
113	curtain	in	room	0.09913655370473862	14.016304016113281	17.371917724609375	178.04556274414062	135.4190216064453	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
114	paper	on	tile	0.16428275406360626	338.06781005859375	350.4591369628906	420.95697021484375	365.9361877441406	40.627227783203125	307.85186767578125	508.1037292480469	429.9920654296875
115	door	in	room	0.07772503048181534	440.725830078125	112.48506927490234	457.560302734375	308.6922912597656	5.1558837890625	10.171615600585938	556.4822998046875	454.29998779296875
