	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
0	handle	on	door	0.41462066769599915	159.98548889160156	187.64157104492188	179.6746368408203	245.19949340820312	5.114921569824219	0.0	186.64059448242188	454.361572265625
1	handle	on	door	0.5358916521072388	159.98548889160156	187.64157104492188	179.6746368408203	245.19949340820312	132.6981658935547	5.423309326171875	192.74610900878906	315.63372802734375
2	window	on	door	0.19638268649578094	107.56511688232422	29.687942504882812	133.5255889892578	204.3380889892578	5.114921569824219	0.0	186.64059448242188	454.361572265625
3	door	in	room	0.10102714598178864	337.8514099121094	179.11715698242188	361.2069396972656	305.00054931640625	0.0	10.948883056640625	591.0	439.4495544433594
4	window	in	room	0.19697585701942444	107.56511688232422	29.687942504882812	133.5255889892578	204.3380889892578	0.0	10.948883056640625	591.0	439.4495544433594
5	box	in	room	0.10000313073396683	430.161376953125	194.57919311523438	490.47491455078125	333.9974060058594	0.0	10.948883056640625	591.0	439.4495544433594
6	door	in	room	0.1054229885339737	5.114921569824219	0.0	186.64059448242188	454.361572265625	0.0	10.948883056640625	591.0	439.4495544433594
7	door	has	handle	0.11180710047483444	5.114921569824219	0.0	186.64059448242188	454.361572265625	159.98548889160156	187.64157104492188	179.6746368408203	245.19949340820312
8	door	in	room	0.1101677268743515	206.13226318359375	38.15458679199219	343.84722900390625	404.9759521484375	0.0	10.948883056640625	591.0	439.4495544433594
11	light	in	room	0.10199616104364395	371.15447998046875	2.689990997314453	453.592529296875	30.125118255615234	0.0	10.948883056640625	591.0	439.4495544433594
12	box	on	counter	0.3591853380203247	430.161376953125	194.57919311523438	490.47491455078125	333.9974060058594	224.28517150878906	333.1633605957031	584.7400512695312	424.6801452636719
13	bottle	on	table	0.4314537048339844	354.9969482421875	393.90771484375	371.5518798828125	436.644287109375	244.77291870117188	345.3697204589844	576.0743408203125	435.2112731933594
14	box	on	table	0.17708086967468262	430.161376953125	194.57919311523438	490.47491455078125	333.9974060058594	244.77291870117188	345.3697204589844	576.0743408203125	435.2112731933594
15	door	has	handle	0.12227590382099152	132.6981658935547	5.423309326171875	192.74610900878906	315.63372802734375	159.98548889160156	187.64157104492188	179.6746368408203	245.19949340820312
16	door	in	room	0.11132409423589706	132.6981658935547	5.423309326171875	192.74610900878906	315.63372802734375	0.0	10.948883056640625	591.0	439.4495544433594
17	door	on	train	0.3313317596912384	337.8514099121094	179.11715698242188	361.2069396972656	305.00054931640625	0.0	0.0	478.494873046875	477.57427978515625
19	door	on	train	0.3408745527267456	5.114921569824219	0.0	186.64059448242188	454.361572265625	0.0	0.0	478.494873046875	477.57427978515625
20	handle	on	door	0.39958900213241577	207.8639373779297	109.05069732666016	224.2375946044922	147.53561401367188	206.13226318359375	38.15458679199219	343.84722900390625	404.9759521484375
21	box	on	pole	0.14912496507167816	430.161376953125	194.57919311523438	490.47491455078125	333.9974060058594	485.04278564453125	0.0	575.0206909179688	397.5198059082031
22	bottle	on	counter	0.26465320587158203	354.9969482421875	393.90771484375	371.5518798828125	436.644287109375	224.28517150878906	333.1633605957031	584.7400512695312	424.6801452636719
23	laptop	on	table	0.5172109007835388	262.9697570800781	356.48046875	340.8726501464844	430.326171875	244.77291870117188	345.3697204589844	576.0743408203125	435.2112731933594
24	window	in	room	0.2802123725414276	103.93470764160156	9.247627258300781	191.9083709716797	238.45367431640625	0.0	10.948883056640625	591.0	439.4495544433594
25	light	on	door	0.10859046131372452	109.40582275390625	16.53582763671875	134.9899444580078	201.7239990234375	5.114921569824219	0.0	186.64059448242188	454.361572265625
26	door	on	train	0.2714357376098633	206.13226318359375	38.15458679199219	343.84722900390625	404.9759521484375	0.0	0.0	478.494873046875	477.57427978515625
27	window	on	train	0.35377591848373413	107.56511688232422	29.687942504882812	133.5255889892578	204.3380889892578	0.0	0.0	478.494873046875	477.57427978515625
28	board	in	room	0.13455429673194885	487.7789611816406	7.7685394287109375	576.8172607421875	410.43878173828125	0.0	10.948883056640625	591.0	439.4495544433594
29	handle	on	train	0.22542624175548553	159.98548889160156	187.64157104492188	179.6746368408203	245.19949340820312	0.0	0.0	478.494873046875	477.57427978515625
30	laptop	on	counter	0.4836122691631317	262.9697570800781	356.48046875	340.8726501464844	430.326171875	224.28517150878906	333.1633605957031	584.7400512695312	424.6801452636719
31	light	on	tile	0.1360795795917511	371.15447998046875	2.689990997314453	453.592529296875	30.125118255615234	373.57073974609375	15.759347915649414	454.22210693359375	59.537445068359375
33	handle	on	door	0.2505338490009308	159.98548889160156	187.64157104492188	179.6746368408203	245.19949340820312	160.95156860351562	14.159835815429688	534.9183349609375	476.48236083984375
34	pole	in	room	0.10217950493097305	485.04278564453125	0.0	575.0206909179688	397.5198059082031	0.0	10.948883056640625	591.0	439.4495544433594
35	light	in	room	0.08348561823368073	109.40582275390625	16.53582763671875	134.9899444580078	201.7239990234375	0.0	10.948883056640625	591.0	439.4495544433594
37	handle	on	door	0.34162160754203796	126.6106185913086	3.5345535278320312	145.11863708496094	232.65896606445312	5.114921569824219	0.0	186.64059448242188	454.361572265625
38	window	on	door	0.13742834329605103	103.93470764160156	9.247627258300781	191.9083709716797	238.45367431640625	5.114921569824219	0.0	186.64059448242188	454.361572265625
