	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
0	door	in	room	0.07022911310195923	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
1	door	on	train	0.48580247163772583	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
3	door	to	room	0.06066605821251869	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
4	door	on	house	0.3430505394935608	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
5	building	in	room	0.09771531820297241	0.0	12.614486694335938	486.09771728515625	437.76806640625	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
6	door	to	room	0.17601284384727478	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531	345.0741271972656	14.992279052734375	520.0553588867188	407.4927978515625
7	door	to	room	0.044682469218969345	494.7886047363281	117.75350189208984	582.0702514648438	323.8874816894531	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
8	door	in	room	0.08228199183940887	0.0	7.222442626953125	156.31692504882812	415.88934326171875	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
9	roof	of	room	0.1708773821592331	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
10	door	on	train	0.23994801938533783	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
11	handle	on	door	0.14283733069896698	434.031005859375	168.832275390625	452.08123779296875	198.19815063476562	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531
13	handle	on	door	0.24673745036125183	434.031005859375	168.832275390625	452.08123779296875	198.19815063476562	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625
16	screen	in	door	0.18757815659046173	456.3028869628906	109.17219543457031	487.8678283691406	339.9451904296875	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531
17	door	on	cabinet	0.23684845864772797	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531	309.53857421875	36.43011474609375	518.1619262695312	506.89111328125
18	door	in	room	0.10646112263202667	156.03761291503906	5.3979339599609375	291.74139404296875	376.30743408203125	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
19	roof	over	door	0.054552629590034485	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531
20	building	has	door	0.10775773972272873	0.0	12.614486694335938	486.09771728515625	437.76806640625	0.0	7.222442626953125	156.31692504882812	415.88934326171875
21	door	in	room	0.05454016849398613	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344	9.77593994140625	21.972564697265625	569.4346923828125	461.2465515136719
22	handle	on	door	0.36300626397132874	434.031005859375	168.832275390625	452.08123779296875	198.19815063476562	68.50355529785156	11.934249877929688	536.516845703125	467.1361083984375
23	handle	on	door	0.11923779547214508	430.8647766113281	201.26783752441406	448.4126281738281	228.69346618652344	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531
24	handle	on	door	0.26204732060432434	430.8647766113281	201.26783752441406	448.4126281738281	228.69346618652344	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625
26	building	behind	train	0.17135030031204224	0.0	12.614486694335938	486.09771728515625	437.76806640625	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
27	door	on	house	0.08636915683746338	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
28	door	on	train	0.19406959414482117	68.50355529785156	11.934249877929688	536.516845703125	467.1361083984375	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
29	door	to	house	0.10263199359178543	494.7886047363281	117.75350189208984	582.0702514648438	323.8874816894531	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
30	tile	on	roof	0.5918971300125122	488.7674255371094	15.61600112915039	576.5325317382812	67.15374755859375	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688
31	door	to	room	0.04866452515125275	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625	345.0741271972656	14.992279052734375	520.0553588867188	407.4927978515625
33	handle	on	door	0.40479156374931335	434.031005859375	168.832275390625	452.08123779296875	198.19815063476562	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
35	handle	on	door	0.37222540378570557	430.8647766113281	201.26783752441406	448.4126281738281	228.69346618652344	68.50355529785156	11.934249877929688	536.516845703125	467.1361083984375
37	shelf	on	door	0.1036742627620697	509.990234375	319.3016052246094	582.204345703125	334.5472106933594	494.7886047363281	117.75350189208984	582.0702514648438	323.8874816894531
38	door	on	cabinet	0.13716977834701538	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625	309.53857421875	36.43011474609375	518.1619262695312	506.89111328125
39	window	on	door	0.09237393736839294	502.015625	105.87348937988281	579.7823486328125	331.29132080078125	494.7886047363281	117.75350189208984	582.0702514648438	323.8874816894531
40	tile	on	table	0.3003557622432709	347.83148193359375	364.04595947265625	573.115234375	434.47869873046875	323.6474609375	339.25665283203125	584.5795288085938	439.009765625
41	roof	of	room	0.17252428829669952	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688	345.0741271972656	14.992279052734375	520.0553588867188	407.4927978515625
42	light	over	door	0.05574316158890724	484.017578125	5.535518646240234	585.0445556640625	110.90652465820312	446.62530517578125	105.32222747802734	497.3194580078125	358.8874816894531
45	cabinet	has	door	0.10686919838190079	309.53857421875	36.43011474609375	518.1619262695312	506.89111328125	298.4597473144531	49.65132141113281	483.8293151855469	387.2789306640625
46	handle	on	train	0.242979496717453	434.031005859375	168.832275390625	452.08123779296875	198.19815063476562	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
47	door	on	train	0.14484204351902008	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
48	door	on	house	0.17186769843101501	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
49	building	has	door	0.10514746606349945	324.8050842285156	7.401031494140625	585.39697265625	534.82177734375	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
51	handle	on	door	0.43027618527412415	430.8647766113281	201.26783752441406	448.4126281738281	228.69346618652344	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
52	door	on	house	0.07026530057191849	68.50355529785156	11.934249877929688	536.516845703125	467.1361083984375	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
53	roof	on	house	0.1767956018447876	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
54	door	has	window	0.049480140209198	494.7886047363281	117.75350189208984	582.0702514648438	323.8874816894531	502.015625	105.87348937988281	579.7823486328125	331.29132080078125
57	house	behind	train	0.12769536674022675	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
58	screen	on	train	0.359954297542572	456.3028869628906	109.17219543457031	487.8678283691406	339.9451904296875	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
59	room	on	house	0.11212417483329773	345.0741271972656	14.992279052734375	520.0553588867188	407.4927978515625	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
60	house	has	roof	0.1280091255903244	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688
61	cabinet	in	house	0.24072830379009247	456.2855224609375	127.06839752197266	509.98126220703125	361.4359436035156	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
62	table	in	train	0.09982994943857193	323.6474609375	339.25665283203125	584.5795288085938	439.009765625	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
63	building	with	roof	0.07303508371114731	324.8050842285156	7.401031494140625	585.39697265625	534.82177734375	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688
64	door	to	room	0.07168115675449371	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344	345.0741271972656	14.992279052734375	520.0553588867188	407.4927978515625
65	window	on	door	0.18114280700683594	502.015625	105.87348937988281	579.7823486328125	331.29132080078125	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
66	handle	on	train	0.2758396565914154	430.8647766113281	201.26783752441406	448.4126281738281	228.69346618652344	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
67	shelf	on	door	0.1469440907239914	509.990234375	319.3016052246094	582.204345703125	334.5472106933594	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
68	roof	on	train	0.05736616253852844	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
69	window	on	house	0.12888099253177643	502.015625	105.87348937988281	579.7823486328125	331.29132080078125	287.51947021484375	17.538909912109375	569.0579223632812	449.7761535644531
70	light	on	roof	0.25143444538116455	484.017578125	5.535518646240234	585.0445556640625	110.90652465820312	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688
71	light	on	door	0.10920590162277222	530.8603515625	102.92382049560547	574.0643310546875	130.36651611328125	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
72	handle	on	cabinet	0.28645142912864685	434.031005859375	168.832275390625	452.08123779296875	198.19815063476562	309.53857421875	36.43011474609375	518.1619262695312	506.89111328125
73	light	on	roof	0.11355448514223099	530.8603515625	102.92382049560547	574.0643310546875	130.36651611328125	372.40838623046875	3.4283180236816406	586.8612670898438	116.01632690429688
74	screen	in	door	0.11411774903535843	456.3028869628906	109.17219543457031	487.8678283691406	339.9451904296875	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
75	light	over	door	0.15946803987026215	484.017578125	5.535518646240234	585.0445556640625	110.90652465820312	412.677490234375	69.281494140625	562.2129516601562	397.8623962402344
76	light	on	tile	0.20931975543498993	484.017578125	5.535518646240234	585.0445556640625	110.90652465820312	488.7674255371094	15.61600112915039	576.5325317382812	67.15374755859375
77	screen	in	room	0.09053725749254227	456.3028869628906	109.17219543457031	487.8678283691406	339.9451904296875	345.0741271972656	14.992279052734375	520.0553588867188	407.4927978515625
79	handle	on	cabinet	0.2879411280155182	430.8647766113281	201.26783752441406	448.4126281738281	228.69346618652344	309.53857421875	36.43011474609375	518.1619262695312	506.89111328125
80	table	near	window	0.07405713945627213	512.3508911132812	329.12530517578125	581.1121215820312	354.051513671875	502.015625	105.87348937988281	579.7823486328125	331.29132080078125
81	light	on	train	0.0831512063741684	484.017578125	5.535518646240234	585.0445556640625	110.90652465820312	270.89324951171875	29.531463623046875	542.7876586914062	466.6147766113281
82	light	on	window	0.04145433381199837	530.8603515625	102.92382049560547	574.0643310546875	130.36651611328125	502.015625	105.87348937988281	579.7823486328125	331.29132080078125
83	stand	has	shelf	0.04892103746533394	508.80181884765625	323.1343688964844	580.8972778320312	361.7076721191406	509.990234375	319.3016052246094	582.204345703125	334.5472106933594
